legId,isNonStop,totalFare,segmentsDepartureAirportCode,segmentsArrivalAirportCode,segmentsAirlineName,segmentsDepartureWeekday,segmentsDepartureTimeOfDay,segmentsArrivalWeekday,segmentsArrivalTimeOfDay,startingAirport,destinationAirport
9b492daa783aab0ff2d3dcd3145213ae,false,196.6,ORD||MCO,MCO||MIA,American Airlines||American Airlines,6||6,12:00||17:15,6||6,14:30||18:15,ORD,MIA
8ad61713a5d3d00070058e77da7b7251,true,658.6,DEN,BOS,United,2,16:15,2,20:15,DEN,BOS
92d1a5c30842ed1d0efa55d1b685d29e,true,147.59,DTW,DFW,Spirit Airlines,4,20:00,4,22:45,DTW,DFW
25b8e913f03adb74085df6cbc12083a9,false,99.58,ATL||FLL,FLL||BOS,Spirit Airlines||Spirit Airlines,3||4,22:00||00:45,3||4,00:00||04:00,ATL,BOS
f4cbd13e7089ad9271b407d8bd138975,true,919.6,LAX,JFK,American Airlines,3,17:00,3,22:30,LAX,JFK
83d9ed42ff0f51827c112d32801487b8,true,215.6,BOS,ORD,JetBlue Airways,4,19:00,4,22:00,BOS,ORD
868a513daa611ec84668029df49ac5af,false,585.1,MIA||DFW||SEA,DFW||SEA||OAK,Alaska Airlines||Alaska Airlines||Alaska Airlines,3||3||4,15:45||22:15||04:00,3||4||4,19:00||02:45||06:00,MIA,OAK
5f3706e4579c4189f56d3f0c14a3fb4d,false,232.19,BOS||EWR,EWR||DEN,United||United,1||2,16:00||00:15,1||2,17:15||04:45,BOS,DEN
2182151463c01f6d7bb57917814613f5,false,222.6,LAX||MSP,MSP||DEN,Delta||Delta,7||7,06:30||12:00,7||7,10:00||14:15,LAX,DEN
c14998d89ed6190492840152f0ad1f40,true,449.6,LAX,PHL,American Airlines,7,23:15,1,04:15,LAX,PHL
630216e8d9878f79a4070496df22076b,true,208.61,JFK,SFO,JetBlue Airways,2,12:15,2,18:30,JFK,SFO
3cdd59c842d396744a830a2adf260ea2,false,431.6,PHL||PHX,PHX||ONT,American Airlines||American Airlines,2||2,11:15||17:00,2||2,16:15||18:15,PHL,ONT
91c10897f43cc84474e676aa77f3480c,true,390.1,CLT,PHL,American Airlines,7,23:00,1,00:45,CLT,PHL
45a9796839c9e40043b80639d3ea0571,true,208.61,EWR,DFW,JetBlue Airways,3,14:30,3,18:15,EWR,DFW
232dc3aaaf888798cf77d15a59eba47b,false,538.6,BOS||ORD,ORD||DEN,United||United,6||7,22:30||02:15,7||7,01:15||05:00,BOS,DEN
0f9241854d97e2d3c723b2dcdf5cf9f2,false,272.6,DEN||DFW,DFW||ATL,American Airlines||American Airlines,4||4,13:00||16:15,4||4,15:00||18:15,DEN,ATL
ce100ccf3e151f24df6f407d3a73b18d,false,509.6,LAX||AUS,AUS||ATL,Alaska Airlines||Delta,6||6,15:15||19:45,6||6,18:30||22:15,LAX,ATL
84187c36f0e10fa2698eb99389ac00d9,false,317.6,ATL||PHX,PHX||LAX,American Airlines||American Airlines,6||7,22:30||03:00,7||7,02:45||04:30,ATL,LAX
e4e8c2d483cb940d26d2a1a4e15307f6,false,413.1,DEN||TEX||PHX,TEX||PHX||LAX,Key Lime Air||Key Lime Air||United,7||7||7,15:45||17:30||23:00,7||7||1,17:00||19:00||00:45,DEN,LAX
a698ea226f36360f124618cb5b2e640b,false,614.01,ATL||DEN,DEN||SFO,Frontier Airlines||Frontier Airlines,3||3,11:00||17:15,3||3,14:15||20:00,ATL,SFO
30e9e8f5d925591585451d8f2f1a74ae,false,237.7,CLT||EWR,EWR||ATL,United||United,3||3,01:00||10:15,3||3,03:15||12:45,CLT,ATL
106847fdb96dfff8a8fa2e5504704d6e,false,401.08,CLT||LAS,LAS||LAX,Spirit Airlines||Spirit Airlines,7||7,12:00||19:45,7||7,16:45||21:00,CLT,LAX
697abaf76490d663be15f1a78d316dd7,false,134.39,DEN||PHX,PHX||DFW,Frontier Airlines||Frontier Airlines,5||5,18:30||23:45,5||6,20:30||02:15,DEN,DFW
67739d120b58e9f3cafcbfdb59aca8d1,false,311.1,CLT||MEM,MEM||DFW,American Airlines||American Airlines,4||4,11:45||16:00,4||4,13:30||17:45,CLT,DFW
925416ac09f2477919ca053a9abffe22,false,211.58,ORD||LAX,LAX||ATL,Spirit Airlines||Spirit Airlines,5||5,01:45||17:45,5||5,06:15||22:15,ORD,ATL
c782550f3386479badb0db96b109f23d,false,423.6,BOS||IAH,IAH||DFW,United||United,7||1,19:45||01:00,7||1,23:45||02:30,BOS,DFW
ddfa06de37623d7ceb53a2dbed0ef796,false,464.7,DTW||ORD||PDX,ORD||PDX||OAK,United||United||Alaska Airlines,6||6||6,09:45||12:30||22:45,6||6||7,11:30||17:00||00:30,DTW,OAK
56eedf8220f871692bc01ca02503056e,false,196.1,DTW||CLT,CLT||BOS,American Airlines||American Airlines,4||4,11:15||14:15,4||4,13:15||16:15,DTW,BOS
cf151aa9b2886d96a6bee2a343d195e1,false,475.6,IAD||ORF,ORF||BOS,United||Delta,6||6,16:45||18:30,6||6,17:45||20:15,IAD,BOS
20a16031f1611866348c4d3d51713eb8,false,395.96,LAX||BWI,BWI||ATL,Spirit Airlines||Spirit Airlines,7||7,04:30||10:00,7||7,09:30||12:00,LAX,ATL
324c2cc5b3161838bebb08bf18663a6f,false,167.58,DFW||MCO,MCO||DTW,Spirit Airlines||Spirit Airlines,5||6,18:30||01:00,5||6,21:15||03:30,DFW,DTW
66b58f6f40d42ab38a569c610be40f74,false,309.58,DFW||ORD,ORD||LAX,Spirit Airlines||Spirit Airlines,3||3,02:45||13:15,3||3,05:15||17:45,DFW,LAX
d4e42a5077fb4860810940aac77970c4,true,328.6,IAD,ORD,United,4,16:45,4,19:00,IAD,ORD
bf01680b6ede351cffec558e98ce9fd6,true,408.6,LAX,CLT,American Airlines,4,14:15,4,19:00,LAX,CLT
34fd1af24d2362a06ce50031ee1e1d3f,false,142.6,MIA||RDU,RDU||LAX,American Airlines||American Airlines,3||4,20:45||01:30,3||4,23:00||07:00,MIA,LAX
cf891ad00afcc034b5fa79fe779bef14,false,387.21,DEN||DFW,DFW||MIA,American Airlines||American Airlines,1||1,12:00||19:30,1||1,14:00||22:30,DEN,MIA
b46d9e27cac99c8e648aec96abaa7f8b,false,301.21,DTW||HPN,HPN||ATL,Delta||Delta,1||1,11:15||19:15,1||1,13:00||21:15,DTW,ATL
85b21d053a093745e1ca207946620331,false,555.2,BOS||SEA,SEA||SFO,Alaska Airlines||Alaska Airlines,7||1,15:00||02:45,7||1,21:15||04:45,BOS,SFO
51420910104b8d96e1d775d2077be470,true,161.59,LGA,MIA,Spirit Airlines,1,01:45,1,04:45,LGA,MIA
445651af19569dff86160ae60c283437,false,558.61,OAK||SLC,SLC||DFW,Delta||Delta,1||1,13:00||16:15,1||1,15:00||18:45,OAK,DFW
c71552c6c73e1549243b0bbcf13ed8db,true,228.6,BOS,DEN,JetBlue Airways,4,17:30,4,22:00,BOS,DEN
097ae9b28ebeabcfa3afe15a87573474,false,416.1,CLT||IAH,IAH||LAX,American Airlines||American Airlines,7||7,17:15||21:30,7||1,19:45||01:15,CLT,LAX
d97b209e9c1e553b9663ac4c05c91644,false,571.6,JFK||CHS,CHS||ORD,Delta||United,7||7,12:00||17:00,7||7,14:15||19:15,JFK,ORD
ccfcc3809e6ba68bbac3a1a875413671,true,138.6,LGA,ORD,JetBlue Airways,3,10:00,3,13:00,LGA,ORD
3b6fa736d3d8b3358a2cb61204a35136,true,397.1,CLT,ATL,Delta,5,21:30,5,22:45,CLT,ATL
a16e8454111fadef4d22afab8a2f47a3,true,194.6,DFW,MIA,American Airlines,2,10:00,2,13:00,DFW,MIA
accbd0c866751e18df3033c45cfe35fc,false,87.6,ATL||IAD,IAD||EWR,United||United,1||2,23:30||02:30,2||2,01:15||03:45,ATL,EWR
36d3fca62afb4aa85ae5d1a3b595c673,true,293.6,SFO,ORD,United,5,01:45,5,05:45,SFO,ORD
c75870f93350d38b61eb9ce5ff4584e0,false,413.6,DEN||PHX,PHX||SFO,American Airlines||American Airlines,7||7,21:15||00:00,7||1,23:15||02:00,DEN,SFO
f1cb6315b1935a23547801aee4fca963,false,165.21,EWR||RDU,RDU||IAD,United||United,4||4,01:30||10:15,4||4,03:15||11:15,EWR,IAD
534db610beb80ccb030c6b1d892b466f,false,138.58,ORD||MCO,MCO||LGA,Spirit Airlines||Spirit Airlines,4||5,15:45||00:15,4||5,18:15||03:00,ORD,LGA
1517f748f17b8a1c8bd91b81aa386d5d,false,74.78,ATL||PHL,PHL||MIA,Spirit Airlines||Spirit Airlines,3||4,20:15||00:45,3||4,22:30||03:45,ATL,MIA
c0ebbe42c8846b8265281a23e6c011ee,true,238.6,DEN,BOS,United,1,20:30,2,00:15,DEN,BOS
9fa7817d2a58a88db4b9331f9601f1b8,false,394.6,DTW||ORD,ORD||SFO,Alaska Airlines||Alaska Airlines,4||4,20:30||23:00,4||5,21:45||03:45,DTW,SFO
0d32fc5c77267a4bcf1851c41c0133aa,false,138.58,ATL||MCO,MCO||DFW,Spirit Airlines||Spirit Airlines,4||4,14:45||20:45,4||4,16:15||23:45,ATL,DFW
db08bd3934378e90697933334b92e4aa,false,501.61,ATL||JAX,JAX||BOS,Delta||Delta,6||6,19:00||22:15,6||7,20:00||01:00,ATL,BOS
c781cb1b8b6a75d89d749f3f73858e54,false,262.61,LAX||LAS,LAS||JFK,American Airlines||American Airlines,2||2,02:15||05:30,2||2,03:30||10:30,LAX,JFK
47b69757458bf1495059d5b95b61045e,false,404.78,LAX||LAS,LAS||ATL,Spirit Airlines||Spirit Airlines,3||4,20:30||05:00,3||4,21:45||09:00,LAX,ATL
40517f3c65902ecf3aa3e8f7025cfef4,false,117.6,DEN||MIA,MIA||ATL,American Airlines||American Airlines,2||3,18:30||01:45,2||3,22:30||03:45,DEN,ATL
a83953d0c94a352997bac67c6e0139b0,false,207.2,OAK||SEA,SEA||SFO,Alaska Airlines||Alaska Airlines,5||6,20:00||02:00,5||6,22:00||04:15,OAK,SFO
ccb9f1188ba6ed276c5748a4353a29e1,false,485.59,LGA||ORF,ORF||IAD,Delta||United,7||7,16:30||19:15,7||7,18:00||20:15,LGA,IAD
97931d525dba620852df69b18a156b93,false,704.69,ATL||EWR||SEA,EWR||SEA||OAK,United||United||Alaska Airlines,1||1||1,01:15||11:15||20:45,1||1||1,03:30||17:30||22:45,ATL,OAK
b76abac9efa9dda224712f63df559006,false,507.1,CLT||DFW,DFW||SFO,American Airlines||American Airlines,5||5,10:00||14:15,5||5,12:45||18:15,CLT,SFO
4c3656e91aaefbe574ac117a9b495b7c,false,102.6,JFK||ORF,ORF||DFW,American Airlines||American Airlines,5||5,16:15||19:15,5||5,17:30||22:30,JFK,DFW
01da1d2a3ae933496749555ee515c5d7,false,566.11,JFK||BWI||IAH,BWI||IAH||DFW,Delta||United||United,3||3||3,15:00||19:15||23:00,3||3||4,16:15||22:15||00:15,JFK,DFW
87c8134366231398c05e9f2e5f075938,true,408.6,EWR,SFO,American Airlines,2,21:00,3,03:15,EWR,SFO
5c3b62c2db65d2d5cfba5021e0da3f08,false,337.6,JFK||ORF,ORF||CLT,American Airlines||American Airlines,5||5,18:45||20:45,5||5,20:00||22:00,JFK,CLT
b60fdfabce9bea74501473a7bf08dfea,true,299.6,SFO,BOS,American Airlines,4,06:30,4,12:00,SFO,BOS
3a5043802927f0f73600c6352314f3c5,false,347.2,DEN||ORD,ORD||PHL,United||United,4||4,02:45||12:30,4||4,05:00||14:30,DEN,PHL
80f2bc74f7688a4212681ed863b1d466,false,171.6,JFK||PIT,PIT||ORD,American Airlines||American Airlines,4||4,18:00||22:00,4||4,19:45||23:30,JFK,ORD
57be017a5af732b33b181d7883bbecc5,false,506.61,SFO||DFW,DFW||DEN,American Airlines||American Airlines,1||1,07:00||13:45,1||1,10:30||15:45,SFO,DEN
ee6446dc05da172c905bccb78df6e0b3,true,428.1,CLT,SFO,American Airlines,4,22:45,5,04:15,CLT,SFO
5c5b236ac2f461c1c690e8069acca648,false,731.61,ONT||SEA,SEA||ORD,Alaska Airlines||Alaska Airlines,1||1,13:00||17:00,1||1,15:45||21:00,ONT,ORD
eab6edc137abd29ab8e0db25c8fbfe0c,true,338.61,DEN,LAX,American Airlines,5,19:30,5,22:00,DEN,LAX
4daa8a74e45b410596fe122f0679ba59,true,528.6,SFO,IAD,United,6,23:15,7,04:30,SFO,IAD
88a36f0fcda37ca0c7aab3331173ce51,false,516.6,IAD||CLT||CSG,CLT||CSG||DFW,American Airlines||American Airlines||American Airlines,1||1||1,10:15||15:15||20:15,1||1||1,11:45||16:45||22:45,IAD,DFW
ae769325f2be6050f7832527b486b55b,false,133.58,ATL||MCO,MCO||DFW,Spirit Airlines||Spirit Airlines,5||5,14:45||20:45,5||5,16:15||23:45,ATL,DFW
3672ff2e1ecd8b0e0662654b24cfc1fa,false,181.6,DEN||DFW,DFW||ATL,American Airlines||American Airlines,2||2,18:45||22:00,2||3,20:45||00:00,DEN,ATL
652bb3b27739ea67b029d3a9e407139a,true,319.6,LAX,BOS,JetBlue Airways,4,03:45,4,09:15,LAX,BOS
b4a1535ee11e3b2e97310d9891b0bb6f,false,367.6,SFO||PHX,PHX||MIA,American Airlines||American Airlines,6||6,16:15||19:45,6||7,18:15||00:00,SFO,MIA
d2086be37c2f6ac4706e3e8a6d9c62b4,false,175.61,DFW||IAH,IAH||DTW,United||United,6||6,21:00||23:15,6||7,22:30||02:15,DFW,DTW
13f5a94ceb11e92eb05e79da1c143cbc,true,43.6,BOS,EWR,JetBlue Airways,3,11:00,3,12:30,BOS,EWR
9500fa176c1114a498491d2650fcc99d,false,161.6,LGA||CHO,CHO||CLT,American Airlines||American Airlines,2||2,16:00||20:15,2||2,17:30||21:30,LGA,CLT
9919b07caa08925bafa28c6bfb6da7c6,true,163.6,BOS,CLT,JetBlue Airways,3,13:00,3,15:30,BOS,CLT
4dd0eebac5e893f4134bc227e37425e9,false,429.6,SFO||SAN,SAN||CLT,Alaska Airlines||Alaska Airlines,4||4,16:45||21:00,4||5,18:15||01:45,SFO,CLT
52b90e6a933dda36d542f056b5a427d9,false,438.59,ORD||SLC,SLC||LAX,Delta||Delta,1||1,19:00||23:30,1||2,22:30||01:30,ORD,LAX
3b3270e9c9b4d71b1bb5346d8b2551ab,true,108.6,BOS,JFK,JetBlue Airways,2,20:30,2,22:00,BOS,JFK
6040316bd45a4fb4410ae67dcfecad06,true,469.61,BOS,DEN,JetBlue Airways,4,17:30,4,22:15,BOS,DEN
2e9c87eee91892db01601cd0e9fd521c,false,527.19,JFK||RIC,RIC||ORD,Delta||United,3||3,01:15||10:15,3||3,03:15||12:30,JFK,ORD
b9dfb1caf55aec8e34be72b79d367a3e,false,375.71,LAX||LAS||PHL,LAS||PHL||BOS,American Airlines||American Airlines||American Airlines,5||5||5,02:00||06:00||18:00,5||5||5,03:15||10:45||19:15,LAX,BOS
216a2d51f13659ce6f68fa9ea74f0428,false,417.6,LAX||DFW,DFW||CLT,American Airlines||American Airlines,4||4,07:00||11:00,4||4,10:00||13:30,LAX,CLT
ac3c92e4abd57d3cabd8bc1138f26a2f,false,206.6,LAX||PHX,PHX||EWR,American Airlines||American Airlines,5||5,20:45||23:30,5||6,22:15||04:00,LAX,EWR
b49e8089ad6977186c021367102c406f,true,78.6,ORD,BOS,Delta,6,12:45,6,15:15,ORD,BOS
c6875362f21a18d3a02fcb1e2f28c173,false,466.61,DFW||CNM||ABQ,CNM||ABQ||DEN,Boutique Air||Boutique Air||United,3||3||4,19:00||21:30||00:00,3||3||4,21:00||22:30||01:45,DFW,DEN
edf779652637578f34bfb5f52a1abe37,true,278.6,DTW,ATL,Delta,5,12:30,5,14:45,DTW,ATL
7508c9ca7ea8a0717e83daa7f66aad97,true,333.61,ATL,PHL,American Airlines,1,19:00,1,21:00,ATL,PHL
990877edf7f85c195190c4e3965237dd,true,248.6,JFK,CLT,Delta,4,19:00,4,21:30,JFK,CLT
b03faa84e12423519e98aebe4de610d1,false,200.78,DTW||MIA,MIA||DFW,Spirit Airlines||Spirit Airlines,7||7,00:45||11:00,7||7,04:00||14:15,DTW,DFW
80336218847e92d572ace0f483c5a31a,false,154.6,BOS||EWR,EWR||ORD,United||United,1||1,14:45||17:15,1||1,16:15||19:45,BOS,ORD
f66d7f7d04515186eacf606eceff6e87,true,127.6,EWR,ORD,United,1,19:30,1,22:15,EWR,ORD
b4f41338e73459da88e65975af280f92,true,448.6,BOS,ATL,Delta,3,19:15,3,22:00,BOS,ATL
dfe0b39a6826f3f60dcdd3bb026e9e00,true,398.6,LAX,DTW,Delta,6,14:00,6,18:30,LAX,DTW
884d0abe76a2051a82358eb015a210b1,false,201.1,EWR||CLT,CLT||ATL,American Airlines||American Airlines,1||2,22:30||01:15,2||2,00:30||02:30,EWR,ATL
2e418f5b5d66da859a1c6aa842e3c49f,true,129.59,EWR,OAK,Spirit Airlines,7,23:00,1,05:00,EWR,OAK
8a9befe22a7d4f590a73c25f8b084b30,false,236.7,CLT||STL,STL||ORD,American Airlines||American Airlines,2||2,02:45||12:15,2||2,04:45||13:45,CLT,ORD
a45aa12e10fabaf837c57515374d66f7,false,481.6,BOS||PHL,PHL||ATL,American Airlines||American Airlines,7||1,22:00||00:30,7||1,23:45||02:30,BOS,ATL
92558d47ff9cd6df72e3d3c3b2fbc69b,true,84.6,EWR,BOS,American Airlines,1,11:15,1,12:15,EWR,BOS
e760b706307dbccd0c2141df10aa97d5,true,238.6,LAX,DEN,Alaska Airlines,7,23:30,1,02:00,LAX,DEN
0c8227e337249a86e7c4914b9801cbaf,true,278.6,DFW,PHL,American Airlines,5,22:30,6,01:30,DFW,PHL
55d683a5cc6c26e63cd4e8b4a1f0c980,false,307.6,SFO||MSP,MSP||DTW,Delta||Delta,2||3,20:15||00:30,2||3,23:45||02:15,SFO,DTW
6e776830f5201e45cc6837ec887db646,false,75.58,DFW||BWI,BWI||MIA,Spirit Airlines||Spirit Airlines,2||2,15:00||23:45,2||3,18:00||02:30,DFW,MIA
9c16c848d47ab0361d3bb4ae821d0ca3,true,78.6,BOS,JFK,American Airlines,6,01:45,6,03:00,BOS,JFK
e95336446b03c93295a31f95750a08d8,false,432.2,EWR||LAS,LAS||SFO,United||United,7||7,01:45||13:00,7||7,07:15||14:45,EWR,SFO
c750ad7f08e179a78716739adce1e174,false,213.1,ATL||CLT,CLT||LAX,American Airlines||American Airlines,6||6,13:00||15:00,6||6,14:15||20:15,ATL,LAX
d86cd1d3fe693f104265e56cffd80342,true,278.6,PHL,DFW,American Airlines,5,18:15,5,22:00,PHL,DFW
364e00be59bd9aff5ac10dc409e217da,false,311.1,CLT||MEM,MEM||DFW,American Airlines||American Airlines,3||3,12:45||15:15,3||3,14:15||17:00,CLT,DFW
185c6790a8821b2ab3584e05f8c7f816,true,258.59,ATL,EWR,Delta,4,20:45,4,23:00,ATL,EWR
c9d1b180283c54871a1a18aa51676849,false,246.58,DFW||LAX,LAX||ORD,Spirit Airlines||Spirit Airlines,4||4,15:30||19:30,4||4,18:45||23:30,DFW,ORD
e4b37a46905c767efd2de7c991e0e187,false,324.1,LAX||SFO,SFO||BOS,United||United,5||5,17:45||23:15,5||6,19:15||05:00,LAX,BOS
07185e21ddab8237e8df5810794fd943,false,194.6,LAX||ORD,ORD||ATL,United||United,3||3,12:30||19:00,3||3,16:30||21:00,LAX,ATL
20fa4381593c0c44c53c652ee7e39d06,false,237.6,MIA||DCA,DCA||DTW,American Airlines||American Airlines,6||6,14:00||19:45,6||6,16:30||21:15,MIA,DTW
4d5e9644238a76245e386f75710a96e1,false,192.6,MIA||TPA,TPA||CLT,American Airlines||American Airlines,6||6,13:30||16:00,6||6,14:45||17:45,MIA,CLT
afcdb0b51cd6b8234b48e7644be2ca70,true,285.6,DEN,ATL,Delta,5,13:00,5,16:00,DEN,ATL
e98ca76b8aa5cdf67fb64f67c784956a,false,317.6,DEN||IAD,IAD||EWR,United||United,2||2,06:00||10:00,2||2,09:15||11:30,DEN,EWR
c0c4dc75579918910c94ce8306fb0e1a,true,113.98,DFW,SFO,Frontier Airlines,3,22:45,4,03:00,DFW,SFO
570d7696e524ed31f5bec62b564c3e9e,true,118.6,DEN,LGA,Delta,6,22:00,7,01:45,DEN,LGA
f2321f72ea12c1bed8adf357ef1ab6e1,false,417.6,LAX||MIA,MIA||ATL,American Airlines||American Airlines,2||2,05:15||12:30,2||2,10:15||14:45,LAX,ATL
9aec05d843c5b8fbd2b59162bd7ba746,true,317.1,CLT,JFK,Delta,1,19:00,1,21:15,CLT,JFK
60b2736354e2951fa04c8dcfc013f025,false,946.1,OAK||SEA||EWR,SEA||EWR||BOS,Alaska Airlines||United||United,4||4||5,15:00||19:00||01:45,4||5||5,17:15||00:30||03:15,OAK,BOS
6d602b0d2a7d2f251b730d2ed58efbc5,false,246.58,ORD||LAX,LAX||DFW,Spirit Airlines||Spirit Airlines,4||4,01:30||15:30,4||4,05:45||18:30,ORD,DFW
2fd74709eb3bb3101209fcc5990be527,true,297.09,CLT,ATL,Delta,1,20:45,1,22:00,CLT,ATL
70564f1713be26c417351ca3af75723a,false,302.61,BOS||PHX,PHX||LAX,American Airlines||American Airlines,7||7,10:45||18:00,7||7,16:30||19:30,BOS,LAX
8563acbc8858191ed2b817da01f9524e,false,273.6,BOS||ORD,ORD||DEN,United||United,1||2,22:30||02:30,2||2,01:30||05:30,BOS,DEN
255af8f1796bbcf961e1b3b8a0111442,false,127.6,DEN||IAD,IAD||EWR,United||United,7||7,06:00||13:00,7||7,09:15||14:15,DEN,EWR
76ba5197528937427cd7268a517e904c,false,555.1,SFO||DFW||STL,DFW||STL||CLT,American Airlines||American Airlines||American Airlines,6||6||6,13:00||20:15||00:00,6||6||7,16:30||21:45||01:45,SFO,CLT
8968915bac9f3d8cd6438237bdc374d1,false,124.2,ATL||EWR,EWR||BOS,United||United,2||2,01:00||10:30,2||2,03:30||11:45,ATL,BOS
48d50114089ea439d87fb7c48c2428c8,true,357.6,DAL,SFO,Alaska Airlines,6,21:00,7,01:00,DAL,SFO
13e21c3f13b64be0b8fa07515567aa0e,false,157.6,DTW||DCA,DCA||ATL,American Airlines||American Airlines,2||2,16:45||21:30,2||2,18:15||23:30,DTW,ATL
7aa48c62652044b5e549ca5a9722f4af,true,498.6,DEN,IAD,United,4,20:00,4,23:15,DEN,IAD
4c4afd30826ffc5cff650e6cda5815fe,true,369.6,BOS,DEN,JetBlue Airways,7,23:45,1,04:15,BOS,DEN
4802657dff311a1cbb3a26ced057596e,false,428.6,ONT||PHX,PHX||EWR,American Airlines||American Airlines,7||7,13:30||15:30,7||7,14:45||20:15,ONT,EWR
8acd1300ab7b9393665886c9c0e4f798,false,647.2,JFK||BTV,BTV||DEN,Delta||United,4||4,13:15||19:30,4||4,14:45||00:00,JFK,DEN
2e664001bf56aa7223e81c1ba1b16492,false,77.6,ATL||DFW,DFW||LGA,American Airlines||American Airlines,3||3,14:30||19:15,3||3,17:00||22:30,ATL,LGA
8701fca7b9f3afbd94f2891cb8611192,true,368.6,ATL,JFK,Delta,2,23:45,3,02:15,ATL,JFK
68dd71b5a922a5031ece4c77bba9df3e,true,317.6,SFO,JFK,American Airlines,3,19:30,4,01:00,SFO,JFK
3c21d928d3f70bf0da8a7b3f7eb1ca05,false,240.6,MIA||MCO,MCO||PHL,American Airlines||American Airlines,6||6,21:30||23:30,6||7,22:45||02:00,MIA,PHL
b6d92b01e5caf77de67f6e6caad76ad1,true,464.35,LAX,EWR,American Airlines,6,21:15,7,03:00,LAX,EWR
1bdeb76bbd17160e4f7bc1ecea3a7f01,false,369.08,CLT||MCO,MCO||ORD,Spirit Airlines||Spirit Airlines,5||6,17:30||01:45,5||6,19:00||04:45,CLT,ORD
3e2b52390620f9f60513034c76ceb427,true,308.6,LGA,CLT,JetBlue Airways,4,00:45,4,03:00,LGA,CLT
6eb4cea1efd553516b4dfa5a76c4a2ef,false,751.6,DEN||CLE,CLE||JFK,United||Delta,7||7,16:15||21:00,7||7,19:00||22:45,DEN,JFK
cc6238e6f45825ca7933f5c670e4ddef,true,163.6,BOS,LGA,American Airlines,5,21:00,5,22:15,BOS,LGA
89ae206dc233f5b8c798e559b0b88880,false,513.71,OAK||SEA||DEN,SEA||DEN||ATL,Alaska Airlines||United||United,3||3||3,02:45||12:00||16:15,3||3||3,05:00||14:45||19:00,OAK,ATL
53d9db2e639202ca55f846583edfdc18,false,177.61,EWR||DFW,DFW||DEN,American Airlines||American Airlines,6||6,13:45||19:45,6||6,17:30||21:45,EWR,DEN
5d27a42d14166101de70e637166177a9,false,367.2,LAX||IAH,IAH||ATL,United||United,7||7,02:00||13:00,7||7,05:15||15:15,LAX,ATL
9c80a8288a586c9a8ad6052a42d7c34e,true,188.59,DTW,LAX,Spirit Airlines,6,13:00,6,17:45,DTW,LAX
39db388b30e394b9932fadf0a29fd3f9,true,208.61,BOS,PHL,American Airlines,5,00:15,5,01:45,BOS,PHL
56942c0b4c0e89fcbdbd074e89ef997c,true,678.61,SFO,DEN,United,1,15:45,1,18:30,SFO,DEN
f6fc77b0eaf571fd244886c3d74d8937,true,314.6,JFK,DTW,American Airlines,1,13:00,1,14:45,JFK,DTW
5790fc350e3ad085db59020847fcab9f,false,236.1,JFK||CLT,CLT||ATL,American Airlines||American Airlines,4||5,23:00||02:30,5||5,01:15||04:00,JFK,ATL
614add1c693ddb6f59e9bdd4d08845b5,false,532.1,CLT||JFK,JFK||LAX,Delta||Delta,7||7,10:00||13:00,7||7,12:00||19:00,CLT,LAX
19cd18946bc9a8cef5035df88dab9170,false,167.6,JFK||PIT,PIT||CLT,American Airlines||American Airlines,4||4,18:00||23:00,4||5,19:45||00:30,JFK,CLT
f497e6f8bc26dfc5519cf86be63ae2fe,false,166.58,ATL||MCO,MCO||DTW,Spirit Airlines||Spirit Airlines,2||2,14:45||23:30,2||3,16:15||02:15,ATL,DTW
f60c1c363dc4bd8b2bb27bbb606ca699,false,317.6,ONT||PHX,PHX||DTW,American Airlines||American Airlines,1||1,19:15||23:00,1||2,20:30||02:45,ONT,DTW
4f7ea14a244a64e4ff1e80a3e0db793e,false,152.6,DFW||PDX,PDX||SFO,Alaska Airlines||Alaska Airlines,6||7,18:45||02:00,6||7,22:45||03:45,DFW,SFO
cc960355cbab896afca29347acbf8aaf,true,333.6,JFK,LAX,JetBlue Airways,4,14:30,4,20:30,JFK,LAX
58febeca553f362a4510d569842d4f0c,true,178.6,BOS,ATL,Delta,4,14:30,4,17:30,BOS,ATL
abc30f423b5173dbf9fd713b466546d6,true,198.6,ATL,LGA,JetBlue Airways,3,00:30,3,03:00,ATL,LGA
71a5797cfc96fb35e150e948209cc055,false,362.2,ATL||BWI,BWI||DTW,Delta||Delta,6||6,00:15||10:00,6||6,02:00||11:30,ATL,DTW
b4e0bab7bf754dbef3cf2faa4c50f72f,false,77.78,DEN||FLL,FLL||ATL,Spirit Airlines||Spirit Airlines,3||3,06:00||15:45,3||3,09:45||17:30,DEN,ATL
d965a48a0305ade608db845f80d5a88a,false,119.1,ATL||CLT,CLT||BOS,American Airlines||American Airlines,5||5,00:15||02:30,5||5,01:30||04:45,ATL,BOS
15280dec5f3aec75ef0788c68c94bd1f,true,218.6,DFW,BOS,JetBlue Airways,7,17:15,7,21:00,DFW,BOS
7fb84d451e38c319435a00434805578e,false,224.6,SFO||LAX,LAX||DEN,Delta||Delta,2||3,22:00||02:45,2||3,23:45||05:00,SFO,DEN
2aec53ef547a257e8fe638ca7212ac35,false,353.19,LAX||BNA,BNA||DTW,Delta||Delta,1||1,01:30||12:15,1||1,05:30||14:00,LAX,DTW
